City,Name,Address,Price,Property Link,Amenities,Property Rating,Review Count,min_price,max_price,postal_code,city_name,security,gated,surveillance,camera,alarm,guard,controlled access,key fob entry,night patrol,24-hour surveillance,access control,security system,electronic locks,monitoring,fenced,safe,locked,protected,secure entry,patrol,total_security_amenities
Long Beach,"723 Bennett Ave, Long Beach, CA 90804","723 Bennett Ave, Long Beach, CA 90804","$2,350",https://www.apartments.com/723-bennett-ave-long-beach-ca/hjd0x01/,"Air Conditioning, Heating",0.0,0,2350.0,,90804,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"201 Bay Shore Ave Unit 109, Long Beach, CA 90803","201 Bay Shore Ave Unit 109, Long Beach, CA 90803","$4,850",https://www.apartments.com/201-bay-shore-ave-long-beach-ca-unit-109/77v20hw/,"Air Conditioning, Dishwasher, Microwave, Refrigerator, Air Conditioning, Heating, Fireplace, Dishwasher, Microwave, Oven, Range, Refrigerator, Breakfast Nook, Spa, Grill, Patio",0.0,0,4850.0,,90803,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"6003 Loynes Dr Unit 47, Long Beach, CA 90803","6003 Loynes Dr Unit 47, Long Beach, CA 90803","$4,750",https://www.apartments.com/6003-loynes-dr-long-beach-ca-unit-47/k0cwjv9/,"Washer/Dryer, Air Conditioning, Dishwasher, Washer/Dryer Hookup, Washer/Dryer, Washer/Dryer Hookup, Air Conditioning, Ceiling Fans, Dishwasher, Disposal, Microwave, Refrigerator, Freezer, Carpet, Views, Walk-In Closets, Spa, Pool, Gated",0.0,0,4750.0,,90803,Long Beach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Long Beach,"801 Pine Ave Unit 113, Long Beach, CA 90813","801 Pine Ave Unit 113, Long Beach, CA 90813","$2,750",https://www.apartments.com/801-pine-ave-long-beach-ca-unit-113/mme4q9h/,"Air Conditioning, Dishwasher, Washer/Dryer Hookup, Walk-In Closets, Washer/Dryer Hookup, Air Conditioning, Ceiling Fans, Dishwasher, Disposal, Microwave, Oven, Refrigerator, Carpet, Walk-In Closets, Controlled Access, Elevator",0.0,0,2750.0,,90813,Long Beach,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Long Beach,"4317 E 1st St, Long Beach, CA 90803","4317 E 1st St, Long Beach, CA 90803","$1,750",https://www.apartments.com/4317-e-1st-st-long-beach-ca/r93vwe3/,"Ceiling Fans, Smoke Free, Refrigerator",0.0,0,1750.0,,90803,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"163 Glendora Ave Unit 163, Long Beach, CA 90803","163 Glendora Ave Unit 163, Long Beach, CA 90803","$2,960",https://www.apartments.com/163-glendora-ave-long-beach-ca-unit-163/l7xq5td/,"Washer/Dryer, Walk-In Closets, Microwave, Refrigerator, Washer/Dryer, Ceiling Fans, Smoke Free, Tub/Shower, Disposal, Kitchen, Microwave, Oven, Refrigerator, Breakfast Nook, Vinyl Flooring, Walk-In Closets, Laundry Facilities, Walking/Biking Trails, Patio",0.0,0,2960.0,,90803,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"448 Bellflower N Blvd Unit 217, Long Beach, CA 90814","448 Bellflower N Blvd Unit 217, Long Beach, CA 90814","$2,225",https://www.apartments.com/448-bellflower-n-blvd-long-beach-ca-unit-217/lgjb7xe/,"Air Conditioning, Dishwasher, Walk-In Closets, Microwave, Air Conditioning, Heating, Smoke Free, Cable Ready, Tub/Shower, Dishwasher, Disposal, Kitchen, Microwave, Oven, Refrigerator, Carpet, Dining Room, Walk-In Closets, Linen Closet, Laundry Facilities, Elevator, Clubhouse, Fitness Center, Sauna, Spa, Pool, Bicycle Storage, Tennis Court, Media Center/Movie Theatre, Gated, Grill, Balcony",0.0,0,2225.0,,90814,Long Beach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Long Beach,"3455 Elm Ave Unit #312, Long Beach, CA 90807","3455 Elm Ave Unit #312, Long Beach, CA 90807","$2,300",https://www.apartments.com/3455-elm-ave-long-beach-ca/5nr1dbq/,"Air Conditioning, Dishwasher, Hardwood Floors, Microwave, Air Conditioning, Heating, Smoke Free, Cable Ready, Tub/Shower, Dishwasher, Disposal, Stainless Steel Appliances, Kitchen, Microwave, Oven, Range, Quartz Countertops, Hardwood Floors, Carpet, Tile Floors, Vinyl Flooring, Laundry Facilities, Elevator, Fitness Center, Pool, Gated",0.0,0,2300.0,,90807,Long Beach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Long Beach,"4045 E 8th St Unit C, Long Beach, CA 90804","4045 E 8th St Unit C, Long Beach, CA 90804","$1,950",https://www.apartments.com/4045-e-8th-st-long-beach-ca/m67ezdk/,"Hardwood Floors, Island Kitchen, Refrigerator, Smoke Free, Smoke Free, Cable Ready, Storage Space, Island Kitchen, Eat-in Kitchen, Kitchen, Refrigerator, Hardwood Floors, Laundry Facilities",0.0,0,1950.0,,90804,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"1022 Locust Ave Unit #B, Long Beach, CA 90813","1022 Locust Ave Unit #B, Long Beach, CA 90813","$2,350",https://www.apartments.com/1022-locust-ave-long-beach-ca/v6elr5e/,"Dishwasher, Granite Countertops, Disposal, Crown Molding, Heating, Smoke Free, Cable Ready, Storage Space, Dishwasher, Disposal, Granite Countertops, Quartz Countertops, Tile Floors, Dining Room, Crown Molding, Linen Closet, Laundry Facilities, Gated, Balcony, Yard, Garden",0.0,0,2350.0,,90813,Long Beach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Long Beach,"270 Newport Ave Unit C, Long Beach, CA 90803","270 Newport Ave Unit C, Long Beach, CA 90803","$2,150",https://www.apartments.com/270-newport-ave-long-beach-ca/2xrzg2c/,"Dishwasher, Washer/Dryer Hookup, Walk-In Closets, Granite Countertops, Washer/Dryer Hookup, Heating, Smoke Free, Dishwasher, Disposal, Granite Countertops, Stainless Steel Appliances, Kitchen, Microwave, Oven, Range, Family Room, Attic, Walk-In Closets, Laundry Facilities, Patio, Yard, Garden",0.0,0,2150.0,,90803,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"5655 2nd St, Long Beach, CA 90803","5655 2nd St, Long Beach, CA 90803","$6,000",https://www.apartments.com/5655-2nd-st-long-beach-ca/m07x24l/,"Washer/Dryer, Dishwasher, Hardwood Floors, Refrigerator, Washer/Dryer, Heating, Dishwasher, Range, Refrigerator, Hardwood Floors, Tile Floors, Dining Room, Furnished, Window Coverings, Patio",0.0,0,6000.0,,90803,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"5653 2nd St, Long Beach, CA 90803","5653 2nd St, Long Beach, CA 90803","$5,500",https://www.apartments.com/5653-2nd-st-long-beach-ca/hpd5q33/,"Washer/Dryer, Dishwasher, Hardwood Floors, Refrigerator, Washer/Dryer, Heating, Dishwasher, Range, Refrigerator, Hardwood Floors, Tile Floors, Dining Room, Furnished, Window Coverings",0.0,0,5500.0,,90803,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"800 Pacific Ave, Long Beach, CA 90813","800 Pacific Ave, Long Beach, CA 90813","$1,395 - $1,700",https://www.apartments.com/800-pacific-ave-long-beach-ca/19m1fy6/,"Washer/Dryer, Air Conditioning, Dishwasher, Loft Layout, Wi-Fi, Washer/Dryer, Air Conditioning, Smoke Free, Dishwasher, Microwave, Oven, Refrigerator, High Ceilings, Office, Furnished, Loft Layout, Laundry Facilities, Furnished Units Available, Fitness Center, Walking/Biking Trails, Gated, Courtyard, Grill, Patio, Yard",0.0,0,1395.0,1700.0,90813,Long Beach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Long Beach,"2750 2nd St, Long Beach, CA 90803","2750 2nd St, Long Beach, CA 90803","$2,200",https://www.apartments.com/2750-2nd-st-long-beach-ca/07b47b1/,"Washer/Dryer, Air Conditioning, Dishwasher, Tub/Shower, Washer/Dryer, Air Conditioning, Heating, Smoke Free, Storage Space, Tub/Shower, Dishwasher, Kitchen, Family Room, Deck, Yard",0.0,0,2200.0,,90803,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"532 W 5th St, Long Beach, CA 90802","532 W 5th St, Long Beach, CA 90802","$3,495",https://www.apartments.com/532-w-5th-st-long-beach-ca/0h13lw0/,"Washer/Dryer, Air Conditioning, Dishwasher, Walk-In Closets, Washer/Dryer, Air Conditioning, Heating, Dishwasher, Disposal, Stainless Steel Appliances, Kitchen, Microwave, Range, Refrigerator, Quartz Countertops, Vinyl Flooring, Walk-In Closets, Gated, Porch, Garden",0.0,0,3495.0,,90802,Long Beach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Long Beach,"351 Hermosa Ave Unit duplex, Long Beach, CA 90802","351 Hermosa Ave Unit duplex, Long Beach, CA 90802","$1,450",https://www.apartments.com/351-hermosa-ave-long-beach-ca/vf27j4e/,"Hardwood Floors, Walk-In Closets, Ceiling Fans, Kitchen, Ceiling Fans, Kitchen, Hardwood Floors, Walk-In Closets, Laundry Facilities, Porch, Yard",0.0,0,1450.0,,90802,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"1509 Ximeno Ave, Long Beach, CA 90804","1509 Ximeno Ave, Long Beach, CA 90804","$3,995",https://www.apartments.com/1509-ximeno-ave-long-beach-ca/75hnxmz/,"Washer/Dryer, Dishwasher, Smoke Free, Dining Room, Washer/Dryer, Smoke Free, Dishwasher, Kitchen, Dining Room",0.0,0,3995.0,,90804,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"201 Bay Shore Ave Unit #108, Long Beach, CA 90803","201 Bay Shore Ave Unit #108, Long Beach, CA 90803","$4,950",https://www.apartments.com/201-bay-shore-ave-long-beach-ca/s1l9gb5/,"Washer/Dryer, Air Conditioning, Dishwasher, Hardwood Floors, Granite Countertops, Microwave, Refrigerator, Wi-Fi, Wi-Fi, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Cable Ready, Storage Space, Tub/Shower, Fireplace, Dishwasher, Disposal, Granite Countertops, Stainless Steel Appliances, Kitchen, Microwave, Oven, Refrigerator, Breakfast Nook, Quartz Countertops, Hardwood Floors, Dining Room, Family Room, Office",0.0,0,4950.0,,90803,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"488 E Ocean Blvd Unit 616, Long Beach, CA 90802","488 E Ocean Blvd Unit 616, Long Beach, CA 90802","$4,000",https://www.apartments.com/488-e-ocean-blvd-long-beach-ca-unit-616/yb4crlr/,"Washer/Dryer, Air Conditioning, Dishwasher, Walk-In Closets, Washer/Dryer, Air Conditioning, Heating, Tub/Shower, Dishwasher, Stainless Steel Appliances, Island Kitchen, Kitchen, Microwave, Oven, Recreation Room, Walk-In Closets, Furnished, Concierge, Elevator, Fitness Center, Sauna, Spa, Pool, Balcony",0.0,0,4000.0,,90802,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"2408 Stearnlee Ave, Long Beach, CA 90815","2408 Stearnlee Ave, Long Beach, CA 90815","$4,855",https://www.apartments.com/2408-stearnlee-ave-long-beach-ca/exb6mdn/,Fireplace,0.0,0,4855.0,,90815,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"2191 Chestnut Ave Unit 206, Long Beach, CA 90806","2191 Chestnut Ave Unit 206, Long Beach, CA 90806","$1,495",https://www.apartments.com/2191-chestnut-ave-long-beach-ca/n0e2ebm/,"Disposal, Kitchen, Range, Quartz Countertops, Gated",0.0,0,1495.0,,90806,Long Beach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Long Beach,"2185 Pacific Ave, Long Beach, CA 90806","2185 Pacific Ave, Long Beach, CA 90806","$2,400",https://www.apartments.com/2185-pacific-ave-long-beach-ca/tg02ek8/,"Air Conditioning, Tile Floors",0.0,0,2400.0,,90806,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"847 Gaviota Ave Unit B, Long Beach, CA 90813","847 Gaviota Ave Unit B, Long Beach, CA 90813","$2,500",https://www.apartments.com/847-gaviota-ave-long-beach-ca-unit-b/rgsjf12/,"Washer/Dryer, Dishwasher, Granite Countertops, Microwave, Washer/Dryer, Heating, Dishwasher, Granite Countertops, Microwave, Oven, Range, Freezer, Tile Floors, Vinyl Flooring, Laundry Facilities",0.0,0,2500.0,,90813,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"1250 E Ocean Blvd Unit 301, Long Beach, CA 90802","1250 E Ocean Blvd Unit 301, Long Beach, CA 90802","$2,595",https://www.apartments.com/1250-e-ocean-blvd-long-beach-ca-unit-301/vefy8ld/,"Heating, Laundry Facilities",0.0,0,2595.0,,90802,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"8234 Marina Pacifica Dr N, Long Beach, CA 90803","8234 Marina Pacifica Dr N, Long Beach, CA 90803","$5,900",https://www.apartments.com/8234-marina-pacifica-dr-n-long-beach-ca/86x30m0/,"Washer/Dryer, Hardwood Floors, Furnished, Heating, Washer/Dryer, Heating, Hardwood Floors, Vinyl Flooring, Furnished",0.0,0,5900.0,,90803,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"902 Redondo Ave, Long Beach, CA 90804","902 Redondo Ave, Long Beach, CA 90804","$2,250",https://www.apartments.com/902-redondo-ave-long-beach-ca/31vdl5d/,"Heating, Laundry Facilities",0.0,0,2250.0,,90804,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"140 Linden Ave Unit 355, Long Beach, CA 90802","140 Linden Ave Unit 355, Long Beach, CA 90802","$2,495",https://www.apartments.com/140-linden-ave-long-beach-ca-unit-355/mpk8sjh/,"Air Conditioning, Dishwasher, Microwave, Refrigerator, Air Conditioning, Dishwasher, Disposal, Microwave, Refrigerator, Freezer, Vinyl Flooring, Furnished, Laundry Facilities, Fitness Center",0.0,0,2495.0,,90802,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"3244 Palo Verde Ave, Long Beach, CA 90808","3244 Palo Verde Ave, Long Beach, CA 90808","$5,300",https://www.apartments.com/3244-palo-verde-ave-long-beach-ca/5cnmtlp/,"Air Conditioning, Dishwasher, Hardwood Floors, Microwave, Air Conditioning, Heating, Dishwasher, Microwave, Oven, Range, Refrigerator, Breakfast Nook, Hardwood Floors, Dining Room, Window Coverings, Fenced Lot",0.0,0,5300.0,,90808,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Long Beach,"424 N Bellflower Blvd Unit 202, Long Beach, CA 90814","424 N Bellflower Blvd Unit 202, Long Beach, CA 90814","$3,000",https://www.apartments.com/424-n-bellflower-blvd-long-beach-ca-unit-202/1b1dht7/,"Air Conditioning, Dishwasher, Heating, Range, Air Conditioning, Heating, Dishwasher, Range, Vinyl Flooring, Laundry Facilities, Clubhouse, Fitness Center, Pool, Tennis Court, Grill, Balcony",0.0,0,3000.0,,90814,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"330 Chestnut Ave Unit 6, Long Beach, CA 90802","330 Chestnut Ave Unit 6, Long Beach, CA 90802","$1,795",https://www.apartments.com/330-chestnut-ave-long-beach-ca-unit-6/4hh8dnk/,"Air Conditioning, Hardwood Floors, Refrigerator, Disposal, Air Conditioning, Heating, Disposal, Oven, Range, Refrigerator, Hardwood Floors, Dining Room, Window Coverings, Laundry Facilities, Patio",0.0,0,1795.0,,90802,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"1023 E 1st St Unit 3, Long Beach, CA 90802","1023 E 1st St Unit 3, Long Beach, CA 90802","$2,395",https://www.apartments.com/1023-e-1st-st-long-beach-ca-unit-3/6q7c3bt/,No amenities found,0.0,0,2395.0,,90802,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"2237 Tulane Ave, Long Beach, CA 90815","2237 Tulane Ave, Long Beach, CA 90815","$4,500",https://www.apartments.com/2237-tulane-ave-long-beach-ca/87qnrv1/,"Air Conditioning, Heating, Patio",0.0,0,4500.0,,90815,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"525 E Seaside Way Unit 305, Long Beach, CA 90802","525 E Seaside Way Unit 305, Long Beach, CA 90802","$3,400",https://www.apartments.com/525-e-seaside-way-long-beach-ca-unit-305/k5mkw99/,"Air Conditioning, Heating, Clubhouse, Fitness Center, Sauna, Spa, Pool",0.0,0,3400.0,,90802,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"100 W 5th St Unit P9B, Long Beach, CA 90802","100 W 5th St Unit P9B, Long Beach, CA 90802","$5,000",https://www.apartments.com/100-w-5th-st-long-beach-ca-unit-p9b/mff9z0k/,"Air Conditioning, Fireplace, Furnished, Heating, Air Conditioning, Heating, Fireplace, Dining Room, Furnished",0.0,0,5000.0,,90802,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"1030 2nd St Unit 8, Long Beach, CA 90802","1030 2nd St Unit 8, Long Beach, CA 90802","$2,550",https://www.apartments.com/1030-2nd-st-long-beach-ca-unit-8/6wl7wrv/,"Air Conditioning, Furnished, Laundry Facilities",0.0,0,2550.0,,90802,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"2150 Locust Ave, Long Beach, CA 90806","2150 Locust Ave, Long Beach, CA 90806","$2,400",https://www.apartments.com/2150-locust-ave-long-beach-ca/55vh20p/,"Washer/Dryer, Washer/Dryer Hookup, Fireplace",0.0,0,2400.0,,90806,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"1061 Park Ave Unit 305, Long Beach, CA 90804","1061 Park Ave Unit 305, Long Beach, CA 90804","$2,800",https://www.apartments.com/1061-park-ave-long-beach-ca-unit-305/54xkklm/,"Dishwasher, Hardwood Floors, Microwave, Refrigerator, Heating, Dishwasher, Microwave, Range, Refrigerator, Hardwood Floors, Furnished, Window Coverings, Laundry Facilities, Spa, Pool, Balcony",0.0,0,2800.0,,90804,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"708 E Alta Way, Long Beach, CA 90802","708 E Alta Way, Long Beach, CA 90802","$3,300",https://www.apartments.com/708-e-alta-way-long-beach-ca/4e3s5vj/,"Air Conditioning, Furnished",0.0,0,3300.0,,90802,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"2135 E Florida St Unit 2, Long Beach, CA 90814","2135 E Florida St Unit 2, Long Beach, CA 90814","$2,225",https://www.apartments.com/2135-e-florida-st-long-beach-ca-unit-2/vwt9jbd/,"Air Conditioning, Hardwood Floors, Refrigerator, Heating, Air Conditioning, Heating, Range, Refrigerator, Hardwood Floors, Dining Room, Laundry Facilities",0.0,0,2225.0,,90814,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"5285 Appian Way, Long Beach, CA 90803","5285 Appian Way, Long Beach, CA 90803","$6,800",https://www.apartments.com/5285-appian-way-long-beach-ca/ekym4zn/,"Air Conditioning, Dishwasher, Microwave, Refrigerator, Air Conditioning, Heating, Fireplace, Dishwasher, Microwave, Range, Refrigerator, Fenced Lot, Balcony, Patio",0.0,0,6800.0,,90803,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Long Beach,"445 W 11th St Unit #445, Long Beach, CA 90813","445 W 11th St Unit #445, Long Beach, CA 90813","$1,995",https://www.apartments.com/445-w-11th-st-long-beach-ca/jb7hy24/,"Washer/Dryer Hookup, Walk-In Closets, Refrigerator, Tub/Shower, Washer/Dryer Hookup, Heating, Smoke Free, Tub/Shower, Eat-in Kitchen, Kitchen, Oven, Range, Refrigerator, Quartz Countertops, Carpet, Tile Floors, Walk-In Closets, Linen Closet, Window Coverings, Gated",0.0,0,1995.0,,90813,Long Beach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Long Beach,"140 Linden Ave Unit 957, Long Beach, CA 90802","140 Linden Ave Unit 957, Long Beach, CA 90802","$4,950",https://www.apartments.com/140-linden-ave-long-beach-ca-unit-957/fln4jkr/,"Air Conditioning, Dishwasher, Microwave, Refrigerator, Air Conditioning, Heating, Dishwasher, Microwave, Range, Refrigerator, Furnished",0.0,0,4950.0,,90802,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"488 E Ocean Blvd, Long Beach, CA 90802","488 E Ocean Blvd, Long Beach, CA 90802","$7,000",https://www.apartments.com/488-e-ocean-blvd-long-beach-ca/hm24cy0/,"Air Conditioning, Dishwasher, Microwave, Refrigerator, Air Conditioning, Heating, Dishwasher, Disposal, Microwave, Range, Refrigerator, Elevator",0.0,0,7000.0,,90802,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"1420 Chestnut Ave, Long Beach, CA 90813","1420 Chestnut Ave, Long Beach, CA 90813","$1,850",https://www.apartments.com/1420-chestnut-ave-long-beach-ca/k78zn4b/,"Air Conditioning, Microwave, Disposal, Range, Air Conditioning, Disposal, Microwave, Range, Laundry Facilities",0.0,0,1850.0,,90813,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"800 E Ocean Blvd Unit 1204, Long Beach, CA 90802","800 E Ocean Blvd Unit 1204, Long Beach, CA 90802","$2,550",https://www.apartments.com/800-e-ocean-blvd-long-beach-ca-unit-1204/nem6r0p/,Laundry Facilities,0.0,0,2550.0,,90802,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"360 W Ocean Blvd Unit 1102, Long Beach, CA 90802","360 W Ocean Blvd Unit 1102, Long Beach, CA 90802","$2,850",https://www.apartments.com/360-w-ocean-blvd-long-beach-ca-unit-1102/78pcspz/,"Dishwasher, Hardwood Floors, Microwave, Refrigerator, Heating, Dishwasher, Microwave, Oven, Range, Refrigerator, Breakfast Nook, Hardwood Floors, Crown Molding, Furnished, Laundry Facilities, Clubhouse, Patio",0.0,0,2850.0,,90802,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"5715 Campo Walk, Long Beach, CA 90803","5715 Campo Walk, Long Beach, CA 90803","$4,500",https://www.apartments.com/5715-campo-walk-long-beach-ca/tpfdq9c/,"Washer/Dryer, Air Conditioning, Dishwasher, Microwave, Washer/Dryer, Air Conditioning, Heating, Fireplace, Dishwasher, Microwave, Oven, Freezer, Breakfast Nook, Vinyl Flooring, Patio",0.0,0,4500.0,,90803,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"121 Ximeno Ave, Long Beach, CA 90803","121 Ximeno Ave, Long Beach, CA 90803","$2,292 - $2,708",https://www.apartments.com/121-ximeno-ave-long-beach-ca/e462jgm/,"Washer/Dryer, Air Conditioning, Dishwasher, Refrigerator, Washer/Dryer, Air Conditioning, Heating, Ceiling Fans, Smoke Free, Tub/Shower, Dishwasher, Disposal, Stainless Steel Appliances, Kitchen, Oven, Range, Refrigerator, Freezer, Quartz Countertops, Double Pane Windows, Large Bedrooms",0.0,0,2292.0,2708.0,90803,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"6219 E Seaside Walk Unit 6219 Seaside Walk, Long Beach, CA 90803","6219 E Seaside Walk Unit 6219 Seaside Walk, Long Beach, CA 90803","$6,100",https://www.apartments.com/6219-e-seaside-walk-long-beach-ca-unit-6219-seaside-walk/jgdx157/,"Washer/Dryer, Dishwasher, Hardwood Floors, Walk-In Closets, Washer/Dryer, Smoke Free, Fireplace, Dishwasher, Stainless Steel Appliances, Kitchen, Breakfast Nook, Hardwood Floors, Dining Room, Family Room, Office, Vaulted Ceiling, Walk-In Closets, Elevator, Spa, Waterfront, Balcony",0.0,0,6100.0,,90803,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"437 E 55th St, Long Beach, CA 90805","437 E 55th St, Long Beach, CA 90805","$1,950",https://www.apartments.com/437-e-55th-st-long-beach-ca/8xfv6e1/,No amenities found,0.0,0,1950.0,,90805,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"654 Ohio Ave, Long Beach, CA 90814","654 Ohio Ave, Long Beach, CA 90814","$2,750",https://www.apartments.com/654-ohio-ave-long-beach-ca/cqnmetg/,"Dishwasher, Microwave, Refrigerator, Disposal, Heating, Dishwasher, Disposal, Ice Maker, Microwave, Range, Refrigerator, Laundry Facilities, Patio",0.0,0,2750.0,,90814,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"135 Siena Dr, Long Beach, CA 90803","135 Siena Dr, Long Beach, CA 90803","$5,500",https://www.apartments.com/135-siena-dr-long-beach-ca/jntskt4/,"Air Conditioning, Fireplace, Breakfast Nook, Heating, Air Conditioning, Heating, Fireplace, Breakfast Nook, Dining Room, Balcony",0.0,0,5500.0,,90803,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Beach,"1035 E Appleton St Unit 12, Long Beach, CA 90802","1035 E Appleton St Unit 12, Long Beach, CA 90802","$2,650",https://www.apartments.com/1035-e-appleton-st-long-beach-ca-unit-12/9y9bzs7/,"Air Conditioning, Breakfast Nook, Double Pane Windows, Heating, Air Conditioning, Heating, Oven, Range, Breakfast Nook, Carpet, Vinyl Flooring, Double Pane Windows, Laundry Facilities, Fenced Lot, Patio",0.0,0,2650.0,,90802,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Long Beach,"25 S 15th Pl Unit 605, Long Beach, CA 90802","25 S 15th Pl Unit 605, Long Beach, CA 90802","$3,595",https://www.apartments.com/25-s-15th-pl-long-beach-ca-unit-605/vd3d6rd/,"Air Conditioning, Heating",0.0,0,3595.0,,90802,Long Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
